SampleID	BibB1	Band	Year	Capture	Treatment	CRHn87	CRHn86	CRHn85	CRHn84	CRHn83	CRHn82	CRHn81	CRHn80	CRHn79	CRHn78	CRHn77	CRHn76	FKBP103	FKBP104	FKBP105	FKBP106	FKBP107	FKBP108	FKBP109	FKBP110	FKBP111	FKBP112	FKBP113	CRHR107	CRHR108	CRHR109	CRHR110	CRHR111	CRHR112	CRHR113	CRHR114	CRHR115	CRHR116	CRHR117	CRHR118	CRHR119	CRHR120	CRHR121	CRHR122	CRHR123	CRHR124	CRHR125	GRn18	GRn17	GRn16	GRn15	GRn14	GRn13	GRn12	GRn11	GRn10	GRn9	GRn8	GRn7	GRn6	GRn5
180656		272106903	2018	2	Dull_Stress													67.31	83.3	62.29	71.84	84	54.37	65.44	56.02	48.88	52.77	48.38	2.37	5.48	8.02	11.5	4.66	3.27	1.99	8.62	5.24	4.94	9.2	4.05	8.77	7.77	17.61	6.57	9.92	5.51	6.78						40.67	17.71	16.88	46.89	50.17	44.06	29.6	64.17	26.49
180657		272107219	2018	2	Dull_Predator													58.08	79.75	56.77	52.92	73.79	59.2	65.95	53.65	45.28	47.06	41.97	0	6.27	9.51	12.26	4.72	0	0	12.03	5.37	5.51	10.42	0	10.7	6.67	19.78	10.02	10.36	0	10.44						37.71	19.37	15.67	54.09	46.72	39.28	64.31	64.32	26.43
180658		272106795	2018	1	Dull_Stress													53.12	74.91	46.91	48.87	72.65	55.9	35.99	55.92	49.67	53.39	51.26	2.88	6.23	9.93	12.22	5.05	4.12	2.7	9.49	4.99	4.88	9.02	3.37	13.45	7.79	20.64	9.25	9.99	7.59	7.27	40.41	45.47	7.21	6.81	1.84	34.7	17.11	14.04	56.17	47.66	38.8	27.4	64.1	23.17
180659		88004754	2018	2	Dull_Predator													69.76	88.17	68.17	73.04	86.17	86.24	80.94	73.1	66.95	67.65	60.33	0	4.84	7.36	7.57	3.81	4.03	0	7.1	3.58	4.27	7.44	2.54	9.13	5.76	16.91	10	0	7.83	0						50.37	28.69	23.88	68.55	53.4	42.36	66.93	73.59	37.56
180660		272106902	2018	2	Dull_Control	14.5	0.0	3.1	14.8	12.9	19.3	14.7	0.0	29.8	24.8	0.0	0.0	61.54	82.97	54.06	59.06	79.78	72.98	76.29	69.36	60.94	67.51	62.61	3.46	6.99	10.79	13.72	6.37	3.64	3.02	11.8	6.63	5.77	11.28	5.32	12.86	11.61	25.02	13.9	15.66	9.95	10.78	29.35	49.86	22.72	10.61	3.12	45.51	21.71	17.2	59.39	49.72	41.04	61.29	69.15	25.81
180662		272107750	2018	2	Dull_Predator	8.8	19.1	5.7	16.2	12.6	22.4	10.6	11.9	26.2	12.1	15.4	21.6	77.59	88.74	71.19	71.65	86.16	84.51	83.15	73.69	73.55	75.2	71.55	4.19	2.9	17.81	18.78	8.48	5.53	4.18	16.42	10.74	9.28	17.26	7.57	17.84	15.13						45.51	49.94	9.9	9.87	2.31	50.1	23.42	20.58	59.79	52.42	50.36	36.87	75.87	33.7
180663		272106817	2018	2	Control_Stress	13.1	17.3	0.0	16.1	15.3	23.0	11.5	11.4	23.6	10.8	12.7	17.6	65.88	84.39	62.53	60.67	80.74	67.33	67.97	62	47.08	47.61	45.33	2.65	3.83	7.74	9.41	2.98	3.14	1.25	6.5	3.34	3.14	6.32	2.79	8.15	6.62	14.17	5.66	8.05	4.31	5.09	34.99	56.06	26.31	11.36	3.54	50.19	24.35	20.18	62.14			34.57	72.51	32.84
180664		272107297	2018	2	Dull_Predator													67.12	86.7	70.47	80.2	88.62	83.78	82.31	74.71	73.21	73.83	68.42	2.05	6.48	10.44	12.76	5.04	2.89	2.11	10.79	4.93	5.04	9.84	4.02	8.96	8.14	17.22	6.99	9.8	5.68	6.77						56.89	29.07	25.04	58.75	54.6		1.59	69.27	37.7
180665		272106613	2018	2	Control_Predator													59.11	83.8	60.87	62.16	81.53	64.95	78.24	68.47	64.79	67.65	57.24	4.89	7.89	16.73	19.12	9.53	6.88	3.42	18.56	9.95	7.98	16.84	7.08	16.26	11.77	28.54	13.93	15.24	11.29	12.36	46.95	46.22	8.32	7.8	2.23	41.35	21.94	16.23	55.86	46.4	40.33	64.66	65.66	28.42
180667		272108041	2018	3	Dull_Control													73.57	89.57	69.94	76.65	89.47	84.9	76.72	70.73	64.92	62.51	60.91	2.43	6.71	7.49	9.29	5.55	5.12	3.43	8.83	6.13	5.52	9.69	4.42	8.8	7.64	13.17	7.33	8.88	5.42	6.57	49.29	48.61	7.53	5.01	3.07	45.44	23.42	17.98	68.06	58.33	44.64	32.71	67.15	26.83
180669		272106635	2018	3	Control_Control													75.13	92.66	72.82	74.23	87.95	89.86	86.05	77.85	81.53	80.56	68.15	0	1.84	6.85	11.92	5.73	3.64	0	8.44	8.59	4.02	10.02	3.45	15.43	7.74	13.88	9.4	7.83	8.97	10.06	51.51	51.5	26.26	10.1	4.75	51.56	20.15	19.72	63.73	50.08	47	58.84	68.39	29.76
180670		272107749	2018	3	Dull_Stress													62.66	73.24	46.44	44.2	62.49	56.75	56.5	51.64	41.78	47.3	46.33	1.62	5.27	10.47	18.67	6.37	7.56	4.16	10.26	8.49	5.04	10.52	4.38	13.65	8.66	15.24	10.36	7.33	4.84	4.81	44.24	45.23	8.89	6.47	3.48	41.04	14.55	13.83	45.28	48.55	39.12	31.68	68.24	23.88
180672		272106733	2018	3	Control_Stress													38.04	51.55	31.93	25.65	42.37	31.19	41.33	30.45	26.42	24.24	24.48	0	3.58	6.61	7.29	2.97	0	0	6.72	4.44	2.93	5.35	0	8.2	6.26	10.59	5.13	8.11	6.53	0	43.35	47.14	8.05	8.36	2.96	42.49	25	21.29	63.25	45.87	40.87	33.25	73.52	26.72
180673		272107739	2018	3	Control_Predator	14.6	28.1	4.3	20.5	24.4	36.6	8.8	16.6	31.3	16.8	14.1	19.5	68.87	83.97	64.82	72.52	81.25	63.03	72.08	62.31	59.36	59.13	58.53	2.73	6.49	10.09	11.85	5.41	3.7	2.91	8.35	5.07	3.9	8.52	4.67	9.87	8.68	21.39	10.96	11.14	8.49	7.54	42.16	47.75	17.66	7.78	3.29	52.25	22.33	18.48	59.45	50.65	45.22	27.95	70.18	28.67
180675		272107811	2018	2	Control_Control	13.8	25.5	3.7	21.6	15.3	32.5	13.6	16.0	30.7	12.1	14.5	21.5	61.32	76.53	49.6	51.52	73.37	55.33	70.67	55.38	55.04	60.21	61.2	1.88	7.33	11.13	15.64	7.19	4.87	2.36	8.55	4.61	6.07	10.82	4.08	9.8	6.52	21.61	7.27	12.18	8.77	11.67	47.15	47.39	7.72	8.32	4.41	50.17	22.26	18.69	61.48	55.61	50.43	30.89	66.46	31.23
180676		272107153	2018	2	Control_Predator	8.8	20.7	0.0	18.8	17.9	24.6	14.1	17.1	34.6	17.2	16.4	27.6	52.56	75.49	50.21	48.43	70.27	50.43	60.15	46.97	39.27	41.33	39.85	3.43	6.41	11.05	12.79	5.99	5.12	2.98	13.25	7.33	8.06	12.54	5.46	11.74	11.07	22.44	11.31	12.42	10.17	10.15	43.03	49.25	19.58	7.28	2.2	41.01	19.33	16.58	55.06	48.05	44.74	29.93	63.6	26.36
180678		272107814	2018	1	Control_Stress													57.48	82.33	55.97	57.76	79.43	55.92	70.97	59.69	52.32	58.46	59.86	0	6.23	8.82	12.29	5.11	4.28	0	10.81	4.93	5.42	10.45	3.96	9.41	7.83	20.22	9.32	12.7	7.97	9.9	36.82	55.92	27.87	12.54	3.78	50.73	24.26	20.09	59.16	53.82	45.66	69.14	62.81	33.32
180679		272106711	2018	2	Control_Control	11.8	18.5	0.0	16.1	16.9	16.9	13.0	13.2	26.3	11.7	13.6	17.9	53.75	69.07	44.86	42.46	65.45	47.3	57.94	41.5	36.2	40.07	34.81	3.11	7.97	8.81	12.06	4.84	4.33	2.38	8.76	5.65	5.72	13.03	4.2	9.52	9.09	19.72	9.49	13.02	8.03	10.66	20.92	48.44	24.73	11.09	3.06	44.73	21.24	18.79	60.42	51.27	44.96	70.55	66.21	34.9
180681		272106901	2018	3	Control_Stress													64.07	85.53	66.53	65.01	85.72	74.17	79.23	70.68	62.74	67.71	65.17	5.49	1.96	12.11	15.64	8.3	2.53	1.67	9.39	5.6	6.48	11.71	3.26	8.26	7.1	23.34	9.78	11.27	7.33	8.45						35.59	16.02	13.9	35.22	47.02	39.09	26.83	64.19	24.68
180683		272107016	2018	3	Dull_Predator													73.29	91.65	78.16	82.28	90.68	94.8	85.4	78.53	80.62	65.18		4.05	9.29	16.38	19.46	9.6	5.79	4.11	16.42	10.07	8.61	17.39	6.73	15.65	13.4	29.62	14.25	16.45	11.29	13.34	42.63	46.88	15.45	5.47	1.67	38.06	17.44	15.3	58.23	34.29		1.42	67.82	28.57
180684		272107810	2018	2	Control_Predator													46.14	67.58	41.45	38.49	62.92	46.85	58.92	44.34	38.18	39.57	41.38	2.24	4.76	7.97	11.41	4.48	2.93	2.08	8.03	4.33	3.77	7.53	3.51	8.03	7.45	17.32	7.31	12.59	7.76	8.44	34.54	48.66	13.14	9.36	2.68	39.8	21.53	16.55	55.57	46.59	39.53	63.02	61	26.66
180685		272107112	2018	2	Control_Predator													55.91	77.65	53.11	54.43	72.75	57.73	60.66	55.01	42.89	43.83	42.82	2.21	6.08	10.36	12.06	4.69	3.66	2	10.01	4.71	5.66	8.12	3.51	8.3	8.91	19.44	6.73	10.44	5.26	6.95	34.43	53.37	13.04	8.73	2.23	33.07	16.82	13.65	51.94	45.33	38.87	64.2	60.41	31.85
180686		240134898	2018	3	Control_Stress													56.38	74.31	55.04	48.4	65.52	56.77	67.04	50.77	43.64	59.24	54.47	2.45	6.93	8.3	17.15	6.45	3.57	4.19	10.09	5.29	5.39	12.51	5.2	11.66	11.89	28.01	12.78	16.51	10.44	13.34	48.16	53.63	11.77	6.02	3.76	50.55	25.61	19.32	67.54	52.77	42.76	3.04	71.76	32.93
180688		272107764	2018	3	Control_Stress													75.13	90.08	67.63	71.03	89.98	72.09	75.42	66.43	59.66	59.57	60.1	3.38	9.27	10.6	16.4	6.63	3.36	1.16	13.72	7.52	5.97	7.08	3.25	6.16	9.4	21.59	5.28	10.58	9.93	5.86	56.24	44.37	2.38	8.92	4.19	38.69	26.24	23.68	61.41	56.7	43.26	32.79	66.22	36.62
180689		272107261	2018	2	Control_Control													60.57	74.63	50.33	47.83	66.42	53	62.11	48.6	44.85	44.63	41.48	2.26	6.01	6.29	9.68	3.78	2.59	2.26	7.64	4.41	5.47	6.7	3.25	6.89	6.15	15.34	8.78	7.07	4.7	6.08	41.06	46.66	7.52	8.07	1.31	23.76	13.19	10.3	48.17	45	32.64	32.66	71.43	31.11
180690		272107258	2018	2	Dull_Stress													58.65	75.35	48.32	53.74	74.06	49.15	70.29	53.4	48.25	57.27	53.24	2.48	4.34	6.88	7.31	2.96	3.76	0	7.66	4.03	4.01	7.18	3.47	7.25	6	13.91	6.4	9.58	5.53	3.86	44.69	50.24	20.69	7.38	2.69	53.52	19.27	17.17	56.76	45.74	44.5	29.69	71.19	31.56
180692		272107161	2018	3	Dull_Control	13.6	0.0	0.0	20.5	16.5	25.1	5.8	16.5	26.8	10.3	12.6	18.3	60.35	79.66	54.88	57.93	76.61	64.66	71.62	63.18	55.03	58.59	56.34	1.98	5.76	9.62	10.76	4.2	2.61	2.42	9.69	4.95	5.12	9.15	4.09	9.98	8.32	18.8	8.68	8.88	6.46	6.27	46.14	48.24	2.28	7.01	2.71	41.79	17.77	16.95	52.38	47.55	45.74	59.21	66.43	24.98
180696		272107599	2018	3	Control_Control	18.8	35.9	6.3	29.0	20.2	45.1	17.1	26.3	38.6	21.0	17.4	31.7	70.13	83.68	54.97	47.16	76.56	61.42	64.13	54.93	50.17	51.33	47.82	3.99	1.91	16.62	18.14	8.09	7.26	0	18.51	6.67	8.46	17.94	8.33	19.05	15.93	21.94	17.78	20.67	9.2	10.96	30.56	42.5	12.8	10.13	0	34.96	16.25	14.49	56.81	50.2	36.57	55.93	65.7	23.15
180697		272107298	2018	3	Dull_Stress	15.9	21.4	2.1	22.8	19.4	31.5	15.3	16.8	27.0	13.7	15.8	22.9	69.75	87.47	67.25	79.88	86.56	81.15	78.15	71.23	64.17	63.33	60.84	2.93	6.04	9.49	9.26	5.26	3.19	0	7.89	3.88	3.94	7.25	3.71	7.84	8.61	15.4	6.4	8.69	6.22	5.47	46.16	46.27	8.03	4.43	0	17.18	8.35	6.72	42.77	36.62	28.69	62.04	59.47	27.39
180699		272107812	2018	2	Control_Stress													52.15	81.68	55.89	54.49	76.54	59.97	71.75	59.18	56.85	53.97		0	0	9.32	12.05	5.03	0	0	11.07	5.8	5.55	9.75	0	10.26	8.12	16.13	8.73	9.26	5.3	6.36	45.56	48.06	6.33	5.32	0	39.92	23	16.62	59.03	47.99		30.18	61.79	28.28
180700		272107699	2018	2	Control_Stress	14.1	21.9	2.8	20.1	16.9	29.4	16.4	14.9	30.1	12.6	14.1	21.7	61.15	86.36	58.03	67.27	87.69	72.1	75.92	67.33	59.09	56.87		1.94	5.86	9.68	13.72	5.56	3.31	2.81	10.38	7.28	4.95	11.4	4.57	10.98	8.94	19.86	9.89	10.62	7.06	8.7	46.45	47.62	9.07	7.09	0.8	28.26	15.07	13.64	51.69	44.57		36.25	66.94	37.44
180701		232146953	2018	3	Dull_Control													71.64	87.11	74.76	72.8	82.75	78.24	82.03	71.67	69.49	74.47	67.64															19.49	8.33	12.65	7.15	7.35	53.46	59.55	2.08	5.07	2.64	41.56	29.2	20.49	58.54	46.33	38.87	72.24	78.74	40.61
180703		272107802	2018	3	Dull_Stress													66.99	84.57	60.53	69.87	88.13	72.71	76.16	69.02	58.85			1.76	5.14	7.9	11.06	5.02	3.86	2.26	9.91	5.06	4.37	10.1	4.49	9.07	7.49						49.36	51.3	8.21	5.2	2.31	48.19	20.8	20.66	58.22	51.22		32.44	73.05	29.41
180704		272107809	2018	3	Control_Predator													70.07	84.98	64	67.27	82.07	63.17	70.03	62.43	54.38			1.29	3.93	6.46	6.42	2.46	2.16	1.28	5.78	2.8	2.54	6.16	2.74	6.52	4.91	11.18	5.25	6.56	3.1	3.16	35.33	37.98	1.46	4.9	1.1	25.22	12.23	10.63	43.43	38.01		58.21	67.41	23.17
180707		156181156	2018	2	Dull_Control													63.59	79.9	57.52	49.43	68.51	61.86	72.4	54.16	52.04	60.52	54.98	4.17	7.29	11.71	12.9	6.66	3.97	2.3	13.88	7.51	6.32	12.63	4.53	9.9	7.9	22.62	16.2	16.46	14.27	13.12	53.63	52.7	1.89	7.24	2.89	43.46	27.17	24.28	62.1	51.76	40.68	68	72.5	34.52
180709		272107219	2018	3	Dull_Predator													61.07	78.17	52.93	56.03	74.14	60.37	64.6	54.01	46.25			2.78	6.56	10.79	13.27	6.08	3.37	2.22	9.99	6.06	4.64	9.95	4.22	10	9.4	18.68	10.3	11.48	6.64	7.98						40.8	21.34	17.56	58.01	46.42		64.37	65.52	28.19
180711		272107786	2018	2	Control_Control													50.24	69.75	49.4	44.12	55.37	47.44	47.42	38.46	33.73			2.07	5.07	7.08	9.57	2.81	2.76	1.32	8.05	4.28	3.89	7.33	2.88	7.92	6.54	15.76	6.92	8.65	6.36	5.95	52.32	54.95	1.9	6.13	1.36	35.88	19.65	16.57	57.38	49.61		67.79	67.51	33.54
180712		272106913	2018	2	Dull_Predator													48.67	70.11	40.16	38.39	56.67	38.94	48.61	36.2	28.23			4.2	10.78	18.51	23.55	10.17	6.65	3.91	18.68	10.88	10.1	18.19	7.6	15.86	14.21	30.83	14.07	17.13	11.55	15.47	45.92	45.31	5.45	5.44	2.06	37.06	20.84	14.18	56.19	38.38		31.8	61.76	27.22
180713		272107801	2018	3	Control_Predator	15.9	29.5	0.0	26.0	19.9	34.7	21.8	24.1	39.7	24.1	19.0	30.7	67.79	90.97	70.59	80.19	90.1	80.31	81.2	75.68	70.4	75.61	69.95	3.45	11.47	17.58	21.89	8.85	6.01	3.55	16.2	10.48	9.96	18.57	7.29	17.83	14.97	31.72	15.21	18.31	11.33	16.48	44.14	43.8	7.45	4.01	0	22.65	12.57	8.32	46.13	39.73	30.49	62.86	59.73	27.26
180714		272106902	2018	3	Dull_Control	15.2	20.3	3.2	17.9	0.0	37.3	10.9	21.8	17.0	12.3	0.0	38.3	56.29	79.07	53.81	60.19	79.96	69.64	76.5	69.2	61.55	68.02	64.24	3.18	8.19	12.51	13.56	7.06	3.56	2.72	13.63	8.05	6.75	14.13	4.98	14.57	13.19	27.21	11.04	18.89	11.39	12.15	31.52	53.26	25.98	9.64	2.43	46.91	24.5	16.86	57.01	46.02	31.67	63.58	63.62	26.93
180715		272106908	2018	3	Control_Stress	8.6	11.0	1.1	12.6	12.3	6.0	18.8	9.9	15.5	8.4	12.3	12.5	49.42	72.3	46.69	43.36	66.37	53.19	61.76	53	41.28	43.98	38.9	2.31	4.07	5.53	7.87	3.42	3.11	1.03	5.53	4.43	4.32	7.3	3.14	7.88	7.21	13.21	7.17	9.12	4.64	6.19						52.89	26.51	22.22	58.85	51.63		1.81	71.56	34.07
180716		272107217	2018	3	Dull_Predator	17.7	31.3	10.0	25.6	26.4	29.7	19.5	19.9	33.6	14.8	17.7	25.1	75.08	84.9	64.8	76.6	83.72	79.65	66.94	62.32	63.02	67.23	72.54	1.91	12.06	11.71	11.74	4.52	2.8	3.28	13.14	7.66	8.3	13.69	5.66	17.24	10.37	31.58	17.1	17.54	15.19	16.53						45.76	28.69	22.7	72.44	46.17	37.05	34.48	69.35	28.9
180717		272106905	2018	3	Dull_Predator	8.9	16.0	3.6	15.4	13.2	18.8	10.8	11.4	24.5	10.0	14.3	21.9	55.8	81.56	57.48	59.66	76.52	69.39	71.29	63.65	56.67	60.17		2.35	4.22	7.93	9.17	3.32	2.76	1.71	7.44	4.29	4.1	7.81	2.98	8.43	7.53	16.82	8.24	9.02	5.13	6.24	48.97	49.16	7.92	4.2	2.8	48.07	22.43	20.29	65.42			1.76	72.58	34.31
180718		272106904	2018	3	Dull_Predator	9.6	17.9	3.3	16.9	14.4	22.5	11.9	13.7	24.3	12.0	12.1	17.3	65	80.89	61.94	63.51	80.18	70.38	68.06	59.41	55.76	55.09	50.51	2.35	3.68	6.1	8.4	3.25	2.51	1.54	6.53	3.54	3.06	6.89	3.11	6.72	6.36	12.94	5.78	8.22	4.15	5.83						51.94	30.99	25.57	67.18			74.5	78.63	40.5
180720		272107805	2018	3	Dull_Control													60.6	74.8	49.71	51.65	72.01	59.37	65.56	51.03	45.03	45.34	43.94	2.72	6.89	7.41	10.32	4.38	2.74	2.2	7.91	4.12	4.53	9.92	3.96	7.26	8.85	14.11	7.28	12.24	7.88	6.26	33.3	52.36	23.51	9.71	3.03	51.18	18.45	17.12	61.04	45.87		34	62.18	27.48
180722		272106817	2018	3	Control_Stress	13.8	15.9	1.2	15.9	15.9	20.7	10.5	11.1	24.3	11.0	12.3	17.0	68.43	84.99	61.32	62.72	81.88	71.69	68.96	59.83	49.88	49.16	45.75	3.3	4.79	8.38	8.75	4.31	4.06	1.92	8.15	5.16	4.5	7.63	3.5	10.21	7.38	15.63	7.12	9.01	4.2	5.76	32.4	52.72	26.57	10.85	3.68	47.8	26	21.72	63.06			34.39	76.19	35.96
180724		272107748	2018	3	Control_Control	15.1	22.2	1.5	23.0	16.1	26.5	13.3	15.7	25.3	12.0	12.1	15.7	61.96	73.16	49.91	52.25	69.48	52.17	59.61	46.93	40.23	42.35	44.68	2.95	5.69	10.17	12.47	5.39	3.81	2.67	9.1	4.7	4.7	10.69	3.39	8.6	7.57	17.66	7.99	9.86	6.03	5.76	38.79	60.37	25.99	11.33	3.81	49.01	23.46	21.49	61.73			35.08	69.48	32.86
180727		272106903	2018	3	Dull_Stress	10.3	15.5	3.6	12.1	13.9	19.5	11.1	11.5	21.2	7.9	10.0	14.1	64.15	82.59	62.28	64.9	79.72	55.53	66.99	57.63	46.37	51.86		1.62	4.53	8.11	11.58	5.18	3.3	2.17	7.44	4.75	4.82	8.13	4.12	9.74	9.74	17.03	7.39	11.1	5.51	6.86						43.37	19.58	15.99	46.06			29.44	66.76	28.44
180730		272107806	2018	3	Control_Control	20.2	30.8	8.2	24.8	24.5	36.6	18.2	23.3	36.9	20.0	18.1	28.3	78.94	91.7	77.6	87.39	90.1	72.25	82.48	76.81	76.07	77.18	74.02	4.16	1.42	10.93	13.86	5.9	4.27	3.06	12.22	5.72	5.46	10.72	3.93	10.8	10.58	21.22	9.66	12.48	7.1	9.15	40.97	50.29	20.01	8.64	2.82	43.41	21.39	16.16	50.31	43.78		28.97	68.04	27.73
180732		272107807	2018	3	Control_Control	11.3	17.3	7.1	13.9	13.2	22.7	12.0	14.5	26.4	12.8	14.2	22.4	53.34	74.9	48.61	53.44	79.05	64.68	73.67	64.76	61.01	67.7	61.63	1.29	3.32	6.82	8.47	3.96	2.92	1.61	4.95	2.81	3.17	6.68	2.95	6.21	5.5	14.48	6.03	9.14	5.73	5.54	38.29	54.63	15.39	12.48	3.28	48.81	29.06	23.67	63.28	49.14	35.6	38.15	71.33	40.3
180734		88004754	2018	3	Dull_Predator	15.0	23.7	5.0	22.2	21.9	30.6	17.4	19.6	36.2	18.0	20.1	30.4	63.93	83.78	63.57	70.5	88.94	79.66	73.14	67.06	62.61	61.96	60.53	2.63	6.41	7.65	9.51	3.91	3.13	2.16	7.29	4.76	3.69	8.38	3.53	8.9	7.02	17.6	8.01	8.67	5.99	6.61						53.24	33.98	25.71	65.69	48.75	30.39	68.54	75.93	38.45
180736		272107750	2018	3	Dull_Predator	12.3	18.7	5.0	14.9	0.0	24.7	11.1	0.0	0.0	45.0	27.0	16.4	76.13	88.33	68.83	72.28	85.99	80.3	81.61	72.79				5.84	2.83	18.93	20.44	9.43	5.54	5.84	18.54	12.33	9.71	18.75	7.4	16.85	15.16						50.72	54.15	9.13	9.78	3.25	50.07	23.6	20.79	60.41			38.63	74.55	37.96
180737		272107794	2018	2	Control_Control	12.4	17.7	3.7	16.1	15.5	19.5	12.6	14.3	26.7	11.8	13.1	18.5	63.29	79.33	58.41	60.72	74.72	66.78	71.46	58.41				2.18	4.84	7.35	8.92	4.21	2.6	1.55	7.98	4.13	4.39	7.61	3.04	6.83	7.36						43.54	46.41	5.34	6.9	2.84	43.7	19.42	17.53	57.48	47.72		32.13	68.39	28.75
180743		272107153	2018	3	Control_Predator	12.8	18.7	0.9	17.7	17.3	24.1	15.2	12.9	28.9	17.2	15.6	29.2	56.94	76.93	48.85	51.26	71.27	50	58.4	48.84	38.8	42.9	38.99	3.62	6.86	10.37	12.76	5.97	3.53	2.85	12.55	6.29	6.41	12.66	4.81	12.25	10.38	23.25	10.89	12.84	9.58	10.57	40.22	50.14	19.03	6.28	2.29	42.49	19.16	15.32	53.15	46.23	36.66	32.22	61.27	27.13
180745		272106819	2018	2	Dull_Predator	17.9	24.0	9.9	23.0	23.5	35.9	21.5	21.3	45.0	24.8	25.1	39.2	64.8	77.58	56.6	52.38	70.64	59.72	67.91	55.21	44.55	49.2	42.52	4.6	9.7	18.58	20.06	9.74	6.49	4.98	18.43	12.46	8.56	18.68	7.16	15.64	14.43	26.68	14.43	16.58	11.53	14.81	38.22	38.59	8.14	4.73	2.21	36.03	13.21	11.63	46.1	42.02	35.43	50.1	54.79	18.08
180746		272107779	2018	2	Dull_Control	13.6	18.9	6.4	19.4	16.5	28.8	15.4	17.3	29.7	13.5	13.2	19.0	55.97	74.66	52.71	50.15	72.16	59.82	63.59	53.52	48.29	51.2	49.52																				34.98	37.64	13.06	5.2	1.86	41.65	15.55	11.66	52.71	46.35	37.85	27	66.09	20.44
180747		272107811	2018	3	Control_Control	17.4	26.1	4.8	21.9	19.7	31.0	13.8	16.6	30.3	14.0	14.4	24.4	57.81	73.73	51.49	50.62	71.48	55.64	68.87	56.55	54.92	62.27	58.2	3.75	6.43	14.2	13.45	6.54	4.98	3.39	10.19	6.94	6.71	10.83	4.05	9.28	7.64	22.25	9.33	14.01	9.74	12.16	45.59	47.5	8.81	7.39	3.75	50.47	22.98	20.69	60.45	50.02	38.67	34.88	64.29	33.2
180749		272107698	2018	2	Dull_Stress	11.7	15.9	1.9	13.1	13.1	20.8	10.9	12.1	22.6	10.1	13.0	7.0	59.8	81.44	63.35	63.94	82.14	73.82	74.07	68.03	56.39	60.06	53.29	5.01	7.24	13.55	16.1	6.69	4.72	3.54	11.18	6.64	5.51	11.53	4.64	12.61	13.84	19.89	11.16	12.92	9.9	13.13	38.07	43.46	6.36	6.05	0.93	29.9	14.38	9.13	48.01	43.15	33.42	63.23	64.26	27.21
180750		272106907	2018	3	Control_Predator	12.3	20.3	7.7	18.5	20.0	29.4	13.7	14.3	25.7	13.3	13.9	18.5	77.73	88.75	74.46	77.66	87.99	81.56	77.56	70.04	64.54	69.59	66.21	1.81	4.06	6.08	8.78	3.26	3.12	2.08	5.77	4.37	2.96	6.39	3.39	6.89	6.91	13.58	5.99	8.55	6.01	5.51	35.51	51.05	11.58	7.46	2.73	46.25	21.43	16.19	56.14	46.32	39.16	64.7	63.57	26.87
180752		272106823	2018	2	Dull_Stress	12.0	18.6	3.4	16.7	14.9	24.9	12.2	13.8	27.5	12.2	13.2	19.2	52.54	75.25	51.92	48.53	71.03	51.6	60.79	53.7	45.17	49.52	44.44	3.37	5.67	7.68	11.78	4.69	3.84	2.13	7.57	5.98	4.62	9.1	2.97	7.57	7.55	16.61	8.56	11.54	6.62	8.58	42.95	43.04	2.22	7.82	2.51	34.93	18.05	13.41	52.22	42.29	31.87	63.77	64.77	25.43
180753		272107787	2018	2	Control_Predator	7.3	12.4	5.2	13.9	12.9	19.7	10.6	9.0	19.1	8.9	13.7	19.3	52.82	79.57	49.62	51.2	74.72	57.13	67.24	58.11	48.37	56.79	52.27	2.56	3.92	5.32	9.34	3.29	2.26	2.49	8.04	4.19	3.16	8.13	3.47	6.94	6.68	12.82	5.93	10.37	6.75	6.47	47.42	46.98	18.84	2.96	2.43	46.3	22.43	19.41	64.11	47.69	41.28	1.78	72.16	31.05
180763		272106728	2018	2	Control_Control	10.2	20.6	5.9	17.3	15.6	24.6	12.3	14.4	25.0	10.4	12.2	18.7	63.7	81.23	62.21	59.13	78.33	51.93	63.12	54.27	43.24	43.68	39.97	2.58	7.02	12.73	14.65	5.7	4.16	2.69	12.88	6.21	6.9	12.68	5.29	11.36	10.58	22.13	9.29	14.84	9.07	11.52	53.57	53.75	10.28	6.29	2.36	52.83	26.59	23.27	65.7			71.54	68.73	36.19
180765		272107297	2018	3	Dull_Predator	15.7	22.5	6.7	21.1	21.7	34.4	18.8	20.2	39.6	21.2	24.5	35.6	70.8	87.22	71.28	77.61	86.21	87.51	82.64	74.95	72.78	73.53	69.34	2.22	5.58	10.04	12	5.09	3.37	2.28	9.92	5.39	4.58	9.71	3.66	8.52	7.65	15.27	7.76	9.13	5.51	6.42						56.17		26.85	9.53	4.4	12.01	1.54	77.14	39.63
180766		272106613	2018	3	Control_Predator	13.1	18.9	0.0	15.1	16.1	24.2	12.5	14.7	27.8	13.6	13.3	15.6	64.72	82.71	59.7	63.59	81.47	65.27	77.3	66.83	64.55	45.95		4.96	8.74	15.9	19.1	9.63	5.24	4.59	16.75	11	8.77	16.23	6.87	15.66	14.41	27.8	14.13	15.4	10.75	11.84	51.58	52.18	8.33	9.41	3.16	47.75	26.49	20.02	59.39	49.33	36.31	68.99	72.26	34.42
